"V1","V2","V3","V4","V5","V6","V7"
0.036926552520916,0.0867644164352044,0.0292618834033379,0.0661724948558348,0.0083363585140074,0.0191730356671282,0.000942343015184481
0.0390698145099576,0.153989869346153,0.0298884246508232,0.101203823145776,0.00836312010469418,0.0175695030940609,0.000838911762853721
0.0403036359128252,0.276886330979782,0.0286206386702806,0.15227656564099,0.00891712328524248,0.0156812102383526,0.000837790698527703
0.0388180054965779,0.142440551955542,0.0297802092759252,0.0958666947092471,0.00833623153895984,0.0178593810396725,0.000848107216135715
0.0320014946136273,0.0394687296047284,0.0228764382202788,0.0374783571894051,0.00885317184321027,0.0195002687524045,0.0011528639567408
0.0258124602407271,0.020029788301773,0.0152349443764157,0.0222718940620631,0.00883763303096417,0.016673917027711,0.00122317173555933
0.0219149313872196,0.0138900427607031,0.0115697131242508,0.0161953621026986,0.00829019324297284,0.0141671660881819,0.00117513012416952
0.0288923486790813,0.0273948185324998,0.0187373416881,0.0285843043302632,0.00898360271763546,0.018360965306437,0.00121537871341665
0.0402997624828058,0.285357683974518,0.0282117828527547,0.156165153981158,0.00897495077430842,0.0156578207449781,0.000842206177256336
0.0406829218210749,0.358921211255778,0.0278994870882395,0.179873380853148,0.00935375923802529,0.0150239030228984,0.000879591541695755
0.0297900126964969,0.0301811462442606,0.0200085512986272,0.0306325068547729,0.00896576995844762,0.0186898077582919,0.00120306057831272
0.03953766733148,0.187301160522683,0.029378702911027,0.116920555513505,0.00849392056412102,0.0169579679636978,0.000825405722103714
0.036872320895464,0.0861779967777744,0.0290618188357025,0.0660387200316428,0.0083442256068344,0.0192290453991646,0.000944278240007814
0.0358449847846019,0.0704430009180982,0.0281049178487768,0.0568724082580245,0.0084401048386431,0.0195562912106948,0.000996885078467575
0.0351604807321728,0.0624662786965555,0.0273221987947959,0.0520672877208197,0.00851572494710657,0.0196718382069065,0.0010301374257121
0.0411753139594541,0.466325166314568,0.028046608784367,0.208699293228506,0.00990736831150933,0.0144325135657228,0.000946441767912395
0.0375040784290022,0.0992326497436155,0.0294785690835483,0.0733592956715518,0.00830601079753614,0.018913374171273,0.000911337477244438
0.0417562773925667,0.682929431226029,0.028334481692312,0.263040860741446,0.0111636822533606,0.0141977987090632,0.0010884483966445
0.0289912365062039,1.4854433275527,0.0487086495854784,0.648581875336344,0.0233114933823026,0.0170074887994994,0.00172591393369525
0.0256333422631986,1.54014283793742,0.0554769038874708,0.727387452180587,0.0262788553103449,0.0174277766542362,0.00192474333936109
0.0317668612589473,1.44601997088572,0.0464881902322017,0.578568683985704,0.021122480734291,0.0162978415623253,0.00160059093977399
0.0340007170083159,1.40020866740613,0.0435456098473463,0.527509732600124,0.0194654984568438,0.0158100186615222,0.00151663595677298
0.0346202753949611,1.39057675583692,0.0420374515256965,0.510692983520086,0.0189850078495774,0.0155367193691057,0.00149454955223447
0.0304678351808071,1.4877888026102,0.0467539884753448,0.595491277138909,0.0219992424141377,0.0160484743240546,0.00165393891662874
0.0258037657540211,1.56013474057298,0.0540366808312291,0.703154697581023,0.0259336853481484,0.0167563628711835,0.00191186721800365
0.0185033978783601,1.61334594145735,0.0718395691343244,0.947935907884143,0.0344012776481924,0.01855072810913,0.00262007312790131
0.013248694447882,1.59249236098242,0.0868012992266666,1.2754839728992,0.0433597929374148,0.0208772657439137,0.00357801676894016
0.0116613185685444,1.55725936723704,0.0919462892433806,1.44422783705046,0.0468420309685625,0.0222990910108659,0.00401150428887337
0.0109879140226595,1.52996407254988,0.094200507776936,1.5395024874196,0.0485662016968001,0.0233172623451819,0.00424426612580783
0.0124478085141697,1.56887860962925,0.0893596128403055,1.37248866504515,0.0452456642368814,0.0218764475781034,0.00378207641243413
0.0172728095111261,1.60399235579588,0.0749525928662065,1.02123432274804,0.0363620828083793,0.0193214847371715,0.00279700977366801
0.0255829692333964,1.53975142417212,0.0553620449704653,0.729552828141076,0.0263282226889406,0.0174613536410228,0.00192801310593572
0.0412719355280702,0.495528994645389,0.0279977382176726,0.216395937644259,0.0100687511366449,0.0143548484771179,0.000966141720514232
0.041183868170587,1.00427322392497,0.0316190041776246,0.349054180944172,0.013568947978228,0.0146554558972355,0.00125956919065006
0.022139206581809,1.56952027387348,0.0604673930492135,0.836273722457994,0.0299275260904525,0.0182850153683017,0.00220362659622877
0.0151039630381887,1.58945595778015,0.0776270054635827,1.16422577602201,0.0400585500541412,0.0205336434439159,0.00317060038262
0.0223062463474266,1.56653931464716,0.0597050493022885,0.832371586614799,0.029739960252054,0.0182894925623827,0.00218766007017951
0.03652023579321,1.29608708443797,0.0376246157736297,0.481999789428015,0.0176029831255592,0.0158626319694412,0.00143411140248283
0.032687348327907,1.40732452599059,0.0425380553647279,0.567653736119227,0.0204140552159336,0.0165219129415071,0.00156364817196204
0.0312710076825253,1.43870772606466,0.0445307808990724,0.599070950008041,0.0214893046302957,0.0167414073182111,0.00162008657404127
0.0207486536574873,1.57865705506158,0.0630328896668941,0.885878019626247,0.0315881593468748,0.0186418587486294,0.00234332322949089
0.0180915996970907,1.59163528108439,0.0694146340815039,0.995363723475777,0.0351797516404464,0.0193700315082022,0.00267223304914777
0.0360424165780586,1.31146638660098,0.0380275322937924,0.493372160614675,0.0179486802882098,0.0159746296623008,0.00144902003983984
0.0411295589695481,0.48321044130476,0.0273934424497266,0.215442647347286,0.0100340857378512,0.0145025955610876,0.000960616359794307
0.0412417812478641,0.506970743361633,0.0275791634544023,0.220885316256552,0.010154985056939,0.0144060691588706,0.000975754021372857
0.0404496267167828,0.3084989953953,0.0282070860567017,0.163685832071493,0.00908784523940128,0.0154063994728249,0.000852190872977887
0.0391910074785203,0.162401768773732,0.029650822317054,0.105490597225542,0.00839667504041217,0.0174287389197187,0.000834239727881611
0.03923113382102,0.165459980744929,0.0295615197336793,0.10703550840592,0.00840962213235281,0.0173793958517265,0.000832821966894969
0.039047762741475,0.153629690487138,0.0297791482245374,0.101216730600116,0.00836576392355896,0.0176000927062188,0.000839357204284896
0.0347290384498605,1.36453544659207,0.041395684270545,0.518571801653102,0.0189370757695905,0.0160019801424166,0.00149185527378593
0.0389500612857115,1.19725486203912,0.0355680558233204,0.421345911991096,0.0157871784707229,0.0152392352777914,0.00135815372017521
0.0307240968572807,1.45637276876727,0.0465442361202392,0.607543774823551,0.0219220661406041,0.0166869029074366,0.0016441238569136
